canal_1,canal_2,canal_3,canal_4
0.5705709941909146,0.5743003316171534,0.5182678406709667,0.5642120697027332
0.5706927112297037,0.5745359992384906,0.518347237008061,0.5641320928804366
0.5708431353098062,0.5747748416440099,0.5184314242114475,0.5640438805176647
0.5710231279557355,0.5750104045155184,0.5185155143948657,0.5639463662444829
0.5712588408613034,0.5753509963231997,0.5186760262810244,0.5638541148374608
0.5715465415108935,0.5757720918329482,0.5188972163952791,0.5637635152499604
0.5716837263349601,0.5760476919138492,0.519025944295168,0.5636962790751854
0.5716548039009718,0.5761706557166866,0.5190587246587848,0.5636566214165618
0.5715540018412744,0.5762326541240494,0.5190590158761219,0.5636321228174769
0.5713251052129684,0.5761744761654657,0.5189876458685182,0.5636298380424871
0.5710941512008814,0.5761566960621939,0.5189548899635551,0.563641270763253
0.5708677875925492,0.5761874787743068,0.5189674125303061,0.5636662773184764
0.5705333279818047,0.5761357994633779,0.5189372675831008,0.5637159162277932
0.5701157620537131,0.5760351834585153,0.5188883598937089,0.563789183125656
0.5699406134295111,0.5760195746284633,0.5189126458747179,0.5638299703108041
0.570024311911598,0.5760854728885271,0.5190088414224826,0.563835027621342
0.5702286197399543,0.5761916256931724,0.5191501181986633,0.5638309605624335
0.5706412138999539,0.5763709356023324,0.5193598974017446,0.5638028563825788
0.5710430156172722,0.576511053045317,0.5195630441420511,0.5637870750412228
0.5714234273981318,0.5766074370730083,0.5197575918212965,0.5637861734895353
0.5719684720240661,0.5767436675095569,0.5200013552814768,0.5637692825819519
0.5726337829697243,0.5768957305120989,0.5202791482253436,0.563744204766257
0.5730199410179818,0.5769704942098643,0.5204897311951339,0.5637675211010812
0.5731122653647835,0.5769679314492439,0.5206301624283843,0.5638409571089326
0.5730709989640441,0.5769150793894219,0.5207381967841788,0.5639431062798758
0.5727900909198878,0.576787455462849,0.520786922567147,0.5640889925542281
0.5725509882349767,0.5766602680429893,0.5208508817160569,0.5642381908777162
0.5723664869023485,0.5765348842635978,0.5209328621217689,0.5643891786962273
0.5720038807488648,0.5763520291248542,0.5209720908987141,0.5645752970120252
0.5715206487560617,0.5761263685398261,0.5209835912530283,0.5647884516584675
0.5712149520140849,0.5759699333692431,0.5209662563143316,0.5648765046722484
0.571085522592335,0.5758860418649737,0.5209116075210936,0.5648284698599415
0.5710282521009775,0.5758309849141183,0.5208292790458797,0.5647106249147389
0.5711180497899989,0.575834281647726,0.5207158072763539,0.5644804432590089
0.5711187870499037,0.5758139355279855,0.5205543562581505,0.5642346248415295
0.571019596787881,0.5757662242061096,0.5203435322681702,0.5639769699535913
0.5710013987461314,0.5757576120545453,0.5200870238056471,0.5636210473841954
0.5710137735646005,0.5757711559203317,0.5197795298714671,0.5631853189478799
0.5710343645201985,0.5757778858707592,0.5195845203686358,0.5629495685869765
0.5710824052748226,0.5757836444252639,0.5195167695436185,0.5629290347696395
0.5711342312891021,0.5757912908338287,0.5194940848916509,0.5630025700614083
0.5711897807084927,0.5757955393112834,0.5195620804048898,0.5632457900914463
0.5713094050661192,0.5758313839783942,0.5196253547423789,0.5634722546966804
0.5714935224326901,0.5759004836236865,0.5196777085339367,0.5636725899934947
0.5717141253617107,0.5759819486063513,0.519806959461643,0.5640059887271243
0.5719855094135635,0.5760841557297134,0.5199939267352924,0.5644346285733094
0.5721690302238271,0.576185688862051,0.5201250960477366,0.5646449623040296
0.572250726700016,0.5762833330181831,0.5202022121295956,0.5646274045644565
0.5723078461437602,0.5763940258493262,0.520267634377275,0.5645059845497896
0.5723021124735411,0.5765120502276027,0.5202939681765001,0.5641982382755016
0.5723078486912053,0.5766456791938418,0.520371239942854,0.5639273885839475
0.5723319187059621,0.5767971107472255,0.5205050642187796,0.5637037586678132
0.5723041807409961,0.5769577370716376,0.5206284022694754,0.5633563088532236
0.5722404341100024,0.5771299852905183,0.5207615693076265,0.5629321946414166
0.5722060363274349,0.5772223034087672,0.5208526960118758,0.562691583936325
0.5721973500668074,0.5772243367011552,0.5208894679523335,0.5626406085138106
0.5721932750541241,0.577180846125566,0.5209109278156313,0.5629539546557424
0.5722086398602002,0.577064943110838,0.5209004439430173,0.5631810712606307
0.5721874841076987,0.5769278386202428,0.5208718901423667,0.5635258145307416
0.5721264140226584,0.5767715581043951,0.5208276030827859,0.5638015262299712
0.5720648499791119,0.5765458584511601,0.5207453163357263,0.5642266442117063
0.5719898860480126,0.5762598630991048,0.5206272004757136,0.5647536995278861
0.5719220132325994,0.5760934844197325,0.5206517780951199,0.5651090692051849
0.5718668906075179,0.576056432607312,0.5208325192512283,0.5652902526681041
0.5718051266568434,0.5760683425571476,0.5210857673473293,0.5653958545185276
0.5717431118167551,0.5761774076716194,0.5214608113688232,0.5653555988716588
0.5716778844943149,0.5762644610104165,0.5218483301375898,0.5653796886125041
0.5716076009570535,0.5763226081666847,0.5222423164484323,0.5654772463615054
0.5715392662843304,0.5764530260774037,0.5227408348701379,0.5654832758404422
0.5714720125145311,0.5766309594450951,0.5233221301962233,0.5654417753706085
0.5714626447762936,0.5767138154351911,0.5236547689809042,0.5654288976689585
0.571518396840952,0.5767008848015173,0.5237194824434398,0.5654316742798146
0.5716123673178847,0.5766435083761183,0.5236590251160451,0.5654432142628011
0.5717618201518392,0.5765053966322512,0.5233830554575812,0.5654788146788973
0.571935713259398,0.5763958858282727,0.5231096245559634,0.5654500536003256
0.5721334782102008,0.5763199135596586,0.5228488418644156,0.565354022963587
0.5723868820906869,0.5761920766775378,0.5224122306527328,0.5652461012586557
0.5726909500698415,0.57603542582338,0.5218432154342403,0.5651062106086773
0.572814493550553,0.5759569600569515,0.5215277829716322,0.5649973036068945
0.5727397706360058,0.5759570909306132,0.5214779828256735,0.5649298219156107
0.5725735211832608,0.576001019676961,0.5215383406321471,0.5648586817169458
0.5722514816201111,0.5761164978890227,0.521810083141472,0.564801947130617
0.5719170306972351,0.5762193682566907,0.5220175971207769,0.5647361540029242
0.5715774244999605,0.5763070456757675,0.5221471533610667,0.5646570133888051
0.5711040495087674,0.5764456971132885,0.5224234089756068,0.5645917093247634
0.570525101093976,0.5766183094997188,0.5227889400721104,0.5645348375089896
0.5702458479503756,0.5766965123645214,0.5230490305328812,0.564530674560278
0.5702883131438514,0.5766758457274758,0.5232133248680516,0.5645881299158414
0.5704785183346928,0.5766057198342518,0.5233363394537818,0.5646833622330197
0.5709261864301374,0.5764518561375478,0.52337188110404,0.5648311802505257
0.5713616004427907,0.5763066842500302,0.5234927963917845,0.5650127529513499
0.5717717477718518,0.5761738339507549,0.5237062795016363,0.5652283046680838
0.5723874820679575,0.5759771251496306,0.5238883315041958,0.5655018384985097
0.5731544720720163,0.5757351581510556,0.5240766913539894,0.5658313477309748
0.573551723692605,0.575649757391924,0.5241718262933643,0.5659750923556949
0.5735588335456191,0.5757310858473647,0.5241505350769935,0.5659137940600124
0.5733873507609115,0.5758959997884723,0.5240863016494071,0.565761566566747
0.5728986529327439,0.5761992522756539,0.5239472510098622,0.5654512034163196
0.5724569442949604,0.5765034536684821,0.5237591250614638,0.565130683241617
0.5720791027819053,0.5768028158294586,0.5235259563805497,0.5648080566051417
0.5714627395355654,0.5772142064085958,0.5232053531702362,0.5643499529095881
0.5706822236560962,0.5777103021058678,0.5228010123025382,0.5637856869655793
0.570246577736423,0.5779989098164809,0.5225110858317951,0.5634641453880191
0.5701664964957758,0.5780669129273717,0.5223463629105077,0.5634008872709527
0.5702495507724018,0.5780350575147026,0.5222132435427713,0.5634490442113496
0.5706283547657579,0.5778250054799436,0.5221640451122251,0.563701666012514
0.5709265198810488,0.5776380089347967,0.5220712388279816,0.5639202682148117
0.5711274084045348,0.5774833985947435,0.5219257557571497,0.5640928571836419
0.5715331243129871,0.5771922947387135,0.5218357264911176,0.564419277235322
0.5720657092287149,0.5768055309810154,0.5217737135142103,0.5648505875369848
0.5723494480791226,0.5765930699003502,0.5218632442860027,0.5651648014045264
0.5723852516766911,0.576559006593676,0.5221313240689482,0.5653667085217807
0.5722991536686074,0.576601748541,0.5225024205490082,0.565530083962294
0.5719955837222838,0.5767908406559413,0.523017577472031,0.5656006824059101
0.5717729353213141,0.5769238628340946,0.5236342137992042,0.5657613555011883
0.5716428396471118,0.576991311184856,0.5243513928498533,0.5660209181488515
0.571374729407356,0.5771535893392216,0.5252302539187048,0.5662433112762018
0.5710308789960103,0.5773681600745477,0.5262664899539151,0.566468395197494
0.5708133139293479,0.5775012168226492,0.5268750745556344,0.5665913869781722
0.5707141527593527,0.5775593200980659,0.5270104545130474,0.5665864436892569
0.5706797710830058,0.5775772581279016,0.5269495704742182,0.5665305314352987
0.5707597345617053,0.577522832431539,0.5265305120840694,0.5663892506721856
0.5707754513100973,0.5775159073933991,0.5261120499723912,0.5661881462746031
0.5707213907134338,0.5775605250499791,0.5257144217213703,0.565930646756153
0.570728536838583,0.5775700601603034,0.5250157082661552,0.565571569358729
0.5707593607317387,0.5775700706139013,0.5240875878984841,0.5651138077175619
0.5707624127085956,0.5775320480259516,0.5236433447964628,0.5648789690584433
0.5707475104377554,0.577443501652084,0.5237078356939068,0.5648892805370053
0.5707132704093162,0.577335488784663,0.5239879770695748,0.5649920184921956
0.5706489794713654,0.5771972546649425,0.5246713193728233,0.5652745593843528
0.5706195083476304,0.577022283208477,0.525256902724763,0.5655367394864331
0.5706254874277251,0.5768119142186656,0.5257189932672315,0.5657659368322392
0.5706260218648883,0.576558957894413,0.5264690689023478,0.5661380400894835
0.5706349805289715,0.5762611142970823,0.5274027969404003,0.5666117812900017
0.5707624054237472,0.5761675131433581,0.5276848880251434,0.566690556816445
0.571016081575126,0.5763005291934014,0.5272841928789698,0.5663485116085442
0.5713547636729553,0.576540337492249,0.52652513713958,0.5657930443869232
0.5718101769929944,0.5769571990862833,0.5251840543200357,0.5648894444505115
0.5723086506828555,0.5774051708531535,0.523851401557679,0.5639705333455644
0.5728494747547909,0.5778766929716742,0.5225500360145271,0.5630507737693294
0.5734989180436573,0.5785074440245399,0.5207886960503515,0.5618453036260392
0.5742441741161955,0.5792693386026867,0.518685325132568,0.560420288288322
0.5747090751035518,0.5797573714558328,0.5172049106802025,0.559426217044558
0.5748661689079451,0.5799515787911054,0.5163771842093205,0.5588884764169886
0.5748858474825467,0.5800268763796044,0.5158208778106148,0.5585411716035134
0.5746637999379082,0.5798748912930418,0.515790035455341,0.5585570714386817
0.5744375359504351,0.5797681434908822,0.5155898606370285,0.55848095686903
0.5742185830649645,0.5797210619224918,0.5151880588110428,0.5582910289725344
0.5737957938084021,0.5795035384020801,0.5151510487996264,0.5583644496003124
0.573215888069275,0.5791716377035983,0.5153353463336849,0.5586077591994556
0.5728808412117276,0.5790365044245303,0.5154298272063499,0.5587091149497827
0.5727999287395228,0.5790982049400315,0.5154781614162032,0.5586879952876002
0.5728110423356845,0.5792456198580688,0.5155356689604625,0.558630585425867
0.5730177839264905,0.5795572776512997,0.5155390065671502,0.558465021250992
0.5731279884275117,0.5797911185491638,0.5158232266366106,0.5584925885102011
0.5731255875716498,0.5799358222590657,0.5164042289614157,0.5587284037730736
0.5732442330734161,0.580178472138445,0.5170691167866707,0.5588911969763023
0.5734215553931981,0.5804675261800166,0.5178961917957969,0.5590419138833851
0.5735038943682901,0.5806058349427049,0.5184013764339244,0.5594698585419298
0.5735047172999642,0.5805957096295047,0.5185204656388309,0.5593851743764218
0.5734545380137532,0.5804946848057415,0.5185420725465545,0.5595153788264591
0.5733181713306468,0.5802522829723643,0.5183269904309883,0.5595688965021535
0.5732449864669061,0.5800307142474623,0.5181074961923064,0.5596138251895868
0.573239476759476,0.5798341444843843,0.5179061747475184,0.5596587856852914
0.5731985115933036,0.5795377149902271,0.5174842691877164,0.559654564284084
0.5731543529903306,0.5791741659569319,0.5168888896675363,0.5596067170364668
0.5730981009546611,0.5790003452464941,0.5166046195634576,0.5595938084660333
0.5730184937667158,0.5790265027715272,0.5166422176193798,0.5596136746609969
0.5729515311292382,0.5791518174586333,0.5167995991345523,0.5596306302846317
0.5728934811269482,0.5794453698579122,0.5172003060964885,0.5596620794669998
0.5727427772697954,0.5797366495614996,0.5175001280151716,0.5596497870330143
0.5724964250859326,0.5800196720439592,0.5176778574285035,0.5595875672199729
0.5725413986180792,0.5803878965654805,0.5180088709512959,0.5595170676858079
0.5728871368515464,0.580802839251839,0.518418469052404,0.5594234992554922
0.571737603711978,0.5812637023152561,0.5186767052436911,0.5593775784415734
0.5725840343220105,0.5812229659408569,0.518793639615658,0.559389556873487
0.572521325708585,0.5812388001721949,0.5188262824026809,0.5594142113984457
0.5727378410385108,0.5810543954464913,0.518718249039799,0.5594719063003147
0.5729772825765511,0.5809138497957834,0.5186714820545618,0.5595292007160869
0.5732360637078505,0.5808273337796739,0.5186910772730767,0.5595820427848741
0.573578769649676,0.5806201564923987,0.5186282444967895,0.5596648471032443
0.5739927156530227,0.5803368510488429,0.5185246735762249,0.5597703938304882
0.5742230986677448,0.5802113197437857,0.5184787337664273,0.5597959035635002
0.5742544232814681,0.5802444631101684,0.5184827911839825,0.5597361543633186
0.5741997201726705,0.5803551022293997,0.5185184617895721,0.5596350286158904
0.5739896704660342,0.5806031080298946,0.5186090329046381,0.5594648790219813
0.5737898197812187,0.5808064983806155,0.5186567484205079,0.5592934372273047
0.5736086920612713,0.5809579395802906,0.5186593154722443,0.5591239859156133
0.5733028522442264,0.5811995220211221,0.5186849685254883,0.5588985308947351
0.5729056836793902,0.5814933538613355,0.5187130509734564,0.5586307178540756
0.5726706531408566,0.5816001103498212,0.5186762116336749,0.5584821355352061
0.5726030147620796,0.5815130989254149,0.5185747871656329,0.5584610690726934
0.5726038135927839,0.5813195578487192,0.5184258580642407,0.5585000205014724
0.5727385534023977,0.5809557197272405,0.5182115163883929,0.5586427588308305
0.5728212290874073,0.5805974669492673,0.5179885907800071,0.5587802298611446
0.5728425153549369,0.5802507177167241,0.5177575277929294,0.5589076034369402
0.5729511228790762,0.579771558599581,0.5174738091650254,0.5591178256550834
0.5731078351034167,0.5791949948339681,0.5171482372966328,0.559389106798331
0.5731578356723505,0.5788743653730919,0.5169876679882719,0.5595365075300286
0.5731041420053359,0.5788258751985205,0.5170070768675417,0.5595544354510584
0.5729935400071471,0.5789051840526357,0.5171159284259693,0.559516635481521
0.5727872999510248,0.5792074820247419,0.5173720134692565,0.5593745874106342
0.5726139252880195,0.5794885336717809,0.5176430647574827,0.5592610305579577
0.5724778274921575,0.579737713528473,0.5179237001837431,0.5591824008644348
0.5722819193235328,0.5801604697991941,0.5183317181045299,0.5590306450038788
0.5720530173592088,0.5807077027281781,0.5188417003673991,0.558833344213238
0.5719479495403627,0.5810392391876877,0.5191569669042342,0.5587564273931699
0.5719710998773234,0.5811492492622463,0.519265305780401,0.5588026659966393
0.5720669344093701,0.5811676098082029,0.5192919389609139,0.5589119827092691
0.5722774980154504,0.5810066070037384,0.5191583330124201,0.5591276251975267
0.5724865134415503,0.5809199661406462,0.5190699098768625,0.5593249833070465
0.5726906029920291,0.5809199703150346,0.5190376162265811,0.559499157955571
0.572985073888467,0.5808051677322777,0.5188911981216906,0.5597497832960745
0.5733471007559123,0.5806290229519593,0.5186734309933104,0.5600513276220135
0.5735288403739903,0.580545089997413,0.5185780307537675,0.5602515278379128
0.5735183645483054,0.5805436773789994,0.5186020403417685,0.5603478951825588
0.5734182416915483,0.580587981617976,0.518681827997941,0.5603955614077473
0.5731615979349866,0.5807142545328587,0.518865508097246,0.5603548617757766
0.5729186226233722,0.5807804941389207,0.5189956718318018,0.5603408934605633
0.5726969391167318,0.580781981718123,0.5190655583786542,0.5603582444307338
0.5723529271623659,0.5808194430180427,0.5191941112579476,0.5603151704026701
0.5719208535441811,0.5808623572464005,0.5193477406174832,0.5602353319448378
0.5717134773139808,0.5808815068060279,0.519485212220274,0.5602321945019927
0.5717425660828379,0.5808845374976254,0.5196162050277434,0.5603053868184606
0.5718822645532597,0.5808635681441651,0.5197371315340691,0.5604168274878598
0.5722157085348503,0.5808125418022175,0.5198400216546509,0.5605953271552173
0.572522743247606,0.5807743100887344,0.5199797645703681,0.5607503245617933
0.5727933321954195,0.5807479684916131,0.5201569025972315,0.5608782218853742
0.5732096908633576,0.5807069045207379,0.5203379983859654,0.5610487796065744
0.5737268698234028,0.5806596143874778,0.5205349621949671,0.5612430278562223
0.5740082475055925,0.580665649270415,0.5206877992881244,0.5613354124689635
0.5740442314752825,0.5807284718535648,0.5207877650288177,0.5613216095651867
0.5739646186587246,0.5808260292049998,0.520871887038014,0.5612477973238931
0.5736807290816398,0.5809751352194805,0.5209226944934695,0.5610801427627257
0.5734364903208693,0.5811336415243366,0.5209660465628834,0.5609094276554909
0.5732424304350976,0.5813007674878115,0.5210046334941341,0.5607384651921028
0.5728998612573876,0.5815129342377039,0.521010014258311,0.5604919251325184
0.572458735846975,0.5817623863335825,0.5209872516404572,0.5601875874190105
0.5721804425710785,0.5819195942832597,0.5210054266759017,0.5600263990847675
0.5720650818812002,0.5819769910324628,0.5210666767983834,0.5600181659327268
0.5720215048423928,0.5819912443292642,0.5211409952184904,0.5600791857398687
0.5721160654742811,0.5819271510584603,0.5212461387252726,0.5602636663178387
0.5721434289579319,0.5818704699430416,0.5213343380914722,0.5604341644932147
0.572094719645151,0.5818255113183446,0.5214024779947947,0.5605844024258718
0.5721287853086306,0.5817185973212464,0.5214893174100628,0.5608305059729515
0.5722023218411815,0.5815670586724057,0.5215844753840476,0.5611447560769245
0.5722567951896769,0.581483876907639,0.5217010751495436,0.5613804292319613
0.5723056685155735,0.5814700799542356,0.5218452846132143,0.5615389257394908
0.5723475721543692,0.5814830803754495,0.5220039939561988,0.5616723520943049
0.572371619033046,0.5815515959800873,0.5221825781576155,0.5617444047659589
0.5724539567160082,0.5815899771634997,0.5223834176178194,0.5618722774415359
0.5725964487218138,0.5815938780798989,0.5226064262163184,0.5620620204946161
0.5727534142433686,0.5816302864455413,0.5228559314618118,0.562225043930129
0.5729420906270696,0.5816808949688907,0.5231332451861482,0.5623869102313251
0.5731018972693571,0.5816979511952679,0.5232799844036221,0.5625030614693851
0.5732236910462725,0.5816847045582341,0.523281805622659,0.5625588983240727
0.5733493749001843,0.5816511949517833,0.5232148244555086,0.5625930843306519
0.5734618331352638,0.5815860611126223,0.5230342916560475,0.5625899395974104
0.573585357117759,0.581534202093368,0.5228333025858464,0.5625525648029379
0.5737240286047679,0.5814967277454406,0.5226166262660475,0.5624825189998599
0.5738511542976933,0.5814417155974845,0.5222977360440312,0.5623631760903178
0.5739723467000684,0.5813785949430785,0.5218945222306207,0.562193863098309
0.5740370155245681,0.581375859244431,0.5217147065931095,0.5621454403912123
0.5740358484398612,0.5814370257566439,0.5217760951018929,0.5622305152417624
0.5739959053706456,0.5815365566264609,0.5219439981665125,0.5623664169582933
0.5739007161946185,0.5816934915020119,0.5223019186814729,0.5625997620706843
0.5737729076330216,0.5818599940097385,0.5226477350100625,0.5628261900279068
0.5736125835457719,0.5820349916333935,0.5229712738610144,0.5630389171302846
0.5733924491221242,0.5822596226525327,0.5234466285097438,0.5633306195768629
0.5731153485967299,0.5825249562602474,0.5240330149067112,0.5636798143584684
0.572892744108805,0.5826327256160665,0.524170652088805,0.5637118862221967
0.5727300729396001,0.5825689289230293,0.5238270666614714,0.5634017284376635
0.5725378105768518,0.5824216295456275,0.5232399437503715,0.5629116874840489
0.5723412653981725,0.5821358349433994,0.5222562015650946,0.562137998730668
0.572252847730702,0.5818379317353176,0.5212458331920324,0.5613206904389079
0.5722736797507899,0.5815336434480501,0.5202248478354888,0.5604697101821248
0.5715344179698296,0.5811109456205892,0.5188730793639976,0.5593726647625091
0.5717039367904349,0.5805945232657269,0.5172635315741286,0.5580759769184777
0.5714349414184744,0.5802503139263547,0.5160941753411136,0.557161129724992
0.5712965629961414,0.5800885836720253,0.515389344761599,0.5566552838087817
0.571172191865432,0.5799985182261249,0.5148640810283541,0.5563116197509436
0.5710729544654308,0.5800503599948853,0.5147022347889235,0.5562856010210061
0.570996085499475,0.5800586653444154,0.5144103016830307,0.5561806561285295
0.5709410897306296,0.5800137705919097,0.5139634619949541,0.5559765897570522
0.5709203694115651,0.5800687981389602,0.5137665336905151,0.5560064310388058
0.5709346541751215,0.5801851681420648,0.5137169427655053,0.5561887607646847
0.5708719901248167,0.5802070708980648,0.5135516591903692,0.5561945226177902
0.5707247287843364,0.5801390076803425,0.5132976125971003,0.5560359743764605
0.5705455533688152,0.5800295108109971,0.5130129946525096,0.5558170726763232
0.5703041285982845,0.5798406270364165,0.5126405937029775,0.5554593858817716
0.5700895655962033,0.5797034551077347,0.5124420059975767,0.5552441760133597
0.5699081737073923,0.579623675023975,0.5124291035631727,0.555185409811565
0.5696064160704375,0.5795043942605352,0.5124275891098538,0.5550790883774093
0.5691957085601923,0.5793739372290044,0.5124971005637385,0.5549875318483044
0.5693276637921245,0.5792876079662828,0.512539432527242,0.5549727197393113
0.5691627128008832,0.5792403134598971,0.5125301047365971,0.5550199476739874
0.5693195872591149,0.5792259556892061,0.5125607606724426,0.5551452678027483
0.5695665961569596,0.5792578309917971,0.51260204504751,0.555362212585378
0.5698290878829757,0.5792793856902768,0.5126706467023939,0.5555854781487435
0.5701023170677632,0.5792904357608061,0.5127761426343476,0.5558178320512797
0.5704912642486331,0.57933076626945,0.512885555923743,0.5561140803977279
0.5709724136256062,0.5793891024085642,0.513004289087549,0.5564581175657393
0.5712598893382773,0.5795112031880698,0.5131176174884369,0.5566441966547343
0.5713401073933738,0.5797065088692036,0.5132182894839173,0.5566574675869487
0.571333728127114,0.5799463283171882,0.5133165065401083,0.5565839461961638
0.5711640866730436,0.580245419936761,0.5134052976469837,0.5563655154238442
0.5710261502094655,0.5805893921359351,0.5134874532842371,0.556137786488901
0.5709295112639816,0.5809775604062173,0.5135618152200263,0.555905036568652
0.5707100360444364,0.5814312137323014,0.5136192085256239,0.5555469212402626
0.5704075085560274,0.5819487916813757,0.5136584909535795,0.5550888901737602
0.5702246724939233,0.582275189682487,0.513685759787805,0.5548242997569106
0.5701594497826662,0.5823892045618655,0.5136983621629654,0.5547642721905823
0.5701411846716221,0.5824111545824027,0.5136906412698987,0.5547846109949827
0.5702201666732168,0.5822696427381777,0.5136621610084458,0.5549624020220232
0.5702341656413318,0.582118737931241,0.5136041077154316,0.5550923132523681
0.570175233588277,0.5819663808882783,0.5135136153662307,0.5551628194283004
0.5701662255550954,0.5816720880605322,0.5133930163186138,0.5553424223687988
0.5701720237650676,0.5812658964578363,0.5132384216890096,0.5555877949635918
0.5701694964719642,0.5810455584869363,0.5131885789148056,0.5557372994497783
0.5701703580205923,0.5810197799058586,0.5132560744554231,0.5557963616020037
0.5701611450808692,0.5810653967242931,0.5133714156078988,0.5558126366974412
0.5701390436072424,0.5812596680291939,0.5135734002919262,0.5557467539628437
0.5701443107173829,0.5813905303800504,0.5137799207809081,0.5557363595072052
0.5701762444203435,0.5814460431454044,0.5139857232512913,0.5557867951101839
0.5702522916445579,0.581597745356366,0.5142660149370485,0.5557965414491388
0.5703850200130222,0.5818005038464154,0.5146042747609305,0.555795026664161
0.5703902045667927,0.5818916594038415,0.5148113568078111,0.5558611945059857
0.57026091616644,0.5818763361564654,0.514879241152057,0.5559917002614586
